timestamp,strike,expiry,option_type,bid,ask,mid,last,volume,open_interest,implied_vol,delta,gamma,vega,theta
2023-05-18,431.76,2023-06-17,put,0.06,0.06,0.06,0.06,932,6299,0.160947,-0.0082,0.001012,0.0308,-0.0083
2023-05-18,455.74,2023-06-17,call,26.83,27.72,27.28,27.09,3403,11524,0.165809,0.8837,0.008581,0.2691,-0.0744
2023-05-18,455.74,2023-06-17,put,1.3,1.34,1.32,1.32,2317,15604,0.165809,-0.1163,0.008581,0.2691,-0.0744
2023-05-18,479.73,2023-06-17,call,10.03,10.34,10.18,10.13,0,25606,0.166509,0.5454,0.017307,0.5451,-0.1513
2023-05-18,479.73,2023-06-17,put,8.0,8.24,8.12,8.19,4050,9452,0.166509,-0.4546,0.017307,0.5451,-0.1513
2023-05-18,503.72,2023-06-17,call,2.06,2.13,2.09,2.08,4225,7407,0.163038,0.1766,0.011562,0.3566,-0.0969
2023-05-18,503.72,2023-06-17,put,23.53,24.3,23.92,24.0,4357,8679,0.163038,-0.8234,0.011562,0.3566,-0.0969
2023-05-18,527.7,2023-06-17,call,0.22,0.23,0.22,0.22,2911,4639,0.162361,0.0267,0.002766,0.0849,-0.023
2023-05-18,527.7,2023-06-17,put,45.12,46.73,45.92,45.66,3032,4173,0.162361,-0.9733,0.002766,0.0849,-0.023
2023-05-18,431.76,2023-07-17,call,51.23,53.05,52.14,52.73,1621,3963,0.159822,0.9634,0.00258,0.156,-0.0208
2023-05-18,431.76,2023-07-17,put,0.46,0.47,0.46,0.46,155,4687,0.159822,-0.0366,0.00258,0.156,-0.0208
2023-05-18,455.74,2023-07-17,call,30.09,31.08,30.58,30.51,3456,25105,0.155481,0.837,0.008145,0.4791,-0.0621
2023-05-18,455.74,2023-07-17,put,2.64,2.73,2.68,2.67,2712,11742,0.155481,-0.163,0.008145,0.4791,-0.0621
2023-05-18,479.73,2023-07-17,call,14.28,14.72,14.5,14.47,2829,19712,0.159669,0.5657,0.012671,0.7654,-0.1018
2023-05-18,479.73,2023-07-17,put,10.23,10.54,10.38,10.43,4072,11769,0.159669,-0.4343,0.012671,0.7654,-0.1018
2023-05-18,503.72,2023-07-17,call,4.77,4.93,4.85,4.81,1060,0,0.154854,0.2714,0.011006,0.6448,-0.0832
2023-05-18,503.72,2023-07-17,put,24.12,24.92,24.52,24.41,2801,8681,0.154854,-0.7286,0.011006,0.6448,-0.0832
2023-05-18,527.7,2023-07-17,call,1.34,1.39,1.36,1.37,2781,9791,0.159815,0.0959,0.005474,0.331,-0.0441
2023-05-18,527.7,2023-07-17,put,44.02,45.59,44.81,44.85,892,7016,0.159815,-0.9041,0.005474,0.331,-0.0441
2023-05-19,435.43,2023-06-18,call,49.44,51.2,50.32,50.35,0,12764,0.164655,0.9905,0.001113,0.0353,-0.0097
2023-05-19,435.43,2023-06-18,put,0.07,0.08,0.08,0.08,2314,3100,0.164655,-0.0095,0.001113,0.0353,-0.0097
2023-05-19,459.62,2023-06-18,call,27.02,27.91,27.46,27.47,6023,9305,0.164689,0.8851,0.00849,0.269,-0.0738
2023-05-19,459.62,2023-06-18,put,1.28,1.33,1.31,1.31,0,1659,0.164689,-0.1149,0.00849,0.269,-0.0738
2023-05-19,483.81,2023-06-18,call,10.26,10.57,10.42,10.29,3160,7287,0.169097,0.545,0.016901,0.5498,-0.155
2023-05-19,483.81,2023-06-18,put,8.21,8.46,8.34,8.36,2416,8814,0.169097,-0.455,0.016901,0.5498,-0.155
2023-05-19,508.0,2023-06-18,call,2.14,2.21,2.17,2.18,5453,13215,0.164902,0.1795,0.011451,0.3633,-0.0998
2023-05-19,508.0,2023-06-18,put,23.79,24.58,24.18,24.19,3198,9119,0.164902,-0.8205,0.011451,0.3633,-0.0998
2023-05-19,532.19,2023-06-18,call,0.27,0.28,0.28,0.28,2588,8937,0.16825,0.0313,0.003017,0.0977,-0.0274
2023-05-19,532.19,2023-06-18,put,45.56,47.19,46.38,46.57,0,7677,0.16825,-0.9687,0.003017,0.0977,-0.0274
2023-05-19,435.43,2023-07-18,call,51.81,53.65,52.73,52.89,3277,6765,0.168555,0.9556,0.002836,0.1839,-0.0258
2023-05-19,435.43,2023-07-18,put,0.61,0.63,0.62,0.62,2325,545,0.168555,-0.0444,0.002836,0.1839,-0.0258
2023-05-19,459.62,2023-07-18,call,30.99,32.01,31.5,31.52,2146,1612,0.168717,0.8185,0.007969,0.5173,-0.0727
2023-05-19,459.62,2023-07-18,put,3.32,3.43,3.38,3.39,2323,22330,0.168717,-0.1815,0.007969,0.5173,-0.0727
2023-05-19,483.81,2023-07-18,call,15.4,15.86,15.63,15.58,348,12677,0.172717,0.5627,0.011629,0.7729,-0.1112
2023-05-19,483.81,2023-07-18,put,11.31,11.66,11.48,11.43,148,12323,0.172717,-0.4373,0.011629,0.7729,-0.1112
2023-05-19,508.0,2023-07-18,call,5.69,5.88,5.78,5.77,2176,12313,0.168383,0.2896,0.010357,0.6711,-0.0942
2023-05-19,508.0,2023-07-18,put,25.21,26.04,25.62,25.66,2699,14294,0.168383,-0.7104,0.010357,0.6711,-0.0942
2023-05-19,532.19,2023-07-18,call,1.43,1.48,1.46,1.47,3268,4277,0.162257,0.0994,0.005489,0.3427,-0.0463
2023-05-19,532.19,2023-07-18,put,44.48,46.07,45.28,45.42,1208,5967,0.162257,-0.9006,0.005489,0.3427,-0.0463
2023-05-22,424.75,2023-06-21,call,48.26,49.98,49.12,49.04,2761,10843,0.174631,0.9866,0.001453,0.0465,-0.0135
2023-05-22,424.75,2023-06-21,put,0.11,0.11,0.11,0.11,2608,4725,0.174631,-0.0134,0.001453,0.0465,-0.0135
2023-05-22,448.34,2023-06-21,call,26.83,27.72,27.28,27.16,1538,17789,0.181993,0.8624,0.008932,0.2976,-0.0903
2023-05-22,448.34,2023-06-21,put,1.73,1.79,1.76,1.75,905,3814,0.181993,-0.1376,0.008932,0.2976,-0.0903
2023-05-22,471.94,2023-06-21,call,10.28,10.59,10.43,10.38,1831,15479,0.174395,0.544,0.016804,0.5365,-0.1559
2023-05-22,471.94,2023-06-21,put,8.29,8.55,8.42,8.45,3763,3426,0.174395,-0.456,0.016804,0.5365,-0.1559
2023-05-22,495.54,2023-06-21,call,2.64,2.73,2.68,2.67,1286,6889,0.180248,0.2017,0.011538,0.3807,-0.1144
2023-05-22,495.54,2023-06-21,put,23.78,24.56,24.17,24.13,2458,2607,0.180248,-0.7983,0.011538,0.3807,-0.1144
2023-05-22,519.13,2023-06-21,call,0.37,0.38,0.38,0.38,2049,8411,0.178112,0.0395,0.003536,0.1153,-0.0342
2023-05-22,519.13,2023-06-21,put,44.56,46.14,45.35,45.4,0,10698,0.178112,-0.9605,0.003536,0.1153,-0.0342
2023-05-22,424.75,2023-07-21,call,50.54,52.34,51.44,51.8,1018,9025,0.170196,0.954,0.002961,0.1845,-0.0262
2023-05-22,424.75,2023-07-21,put,0.62,0.64,0.63,0.63,4790,4558,0.170196,-0.046,0.002961,0.1845,-0.0262
2023-05-22,448.34,2023-07-21,call,30.72,31.74,31.23,31.39,1087,16569,0.178707,0.8058,0.008044,0.5263,-0.0784
2023-05-22,448.34,2023-07-21,put,3.75,3.87,3.81,3.82,6484,8449,0.178707,-0.1942,0.008044,0.5263,-0.0784
2023-05-22,471.94,2023-07-21,call,15.19,15.65,15.42,15.37,0,23058,0.175197,0.562,0.011757,0.7541,-0.1101
2023-05-22,471.94,2023-07-21,put,11.23,11.57,11.4,11.38,4619,16295,0.175197,-0.438,0.011757,0.7541,-0.1101
2023-05-22,495.54,2023-07-21,call,5.63,5.81,5.72,5.72,2829,14725,0.169584,0.2909,0.010564,0.6559,-0.0927
2023-05-22,495.54,2023-07-21,put,24.69,25.5,25.1,24.94,2415,6330,0.169584,-0.7091,0.010564,0.6559,-0.0927
2023-05-22,519.13,2023-07-21,call,2.14,2.22,2.18,2.21,1057,11083,0.182928,0.1287,0.006002,0.402,-0.0613
2023-05-22,519.13,2023-07-21,put,44.16,45.73,44.94,45.04,1795,15366,0.182928,-0.8713,0.006002,0.402,-0.0613
2023-05-23,429.81,2023-06-22,call,48.87,50.61,49.74,50.03,774,8345,0.18205,0.9833,0.001669,0.0569,-0.0173
2023-05-23,429.81,2023-06-22,put,0.15,0.16,0.16,0.16,3177,8381,0.18205,-0.0167,0.001669,0.0569,-0.0173
2023-05-23,453.69,2023-06-22,call,26.94,27.83,27.38,27.46,4697,5443,0.17512,0.8711,0.008771,0.2879,-0.084
2023-05-23,453.69,2023-06-22,put,1.55,1.61,1.58,1.6,2355,9256,0.17512,-0.1289,0.008771,0.2879,-0.084
2023-05-23,477.57,2023-06-22,call,10.25,10.56,10.4,10.45,5289,25633,0.171662,0.5442,0.01687,0.5429,-0.1553
2023-05-23,477.57,2023-06-22,put,8.25,8.5,8.38,8.28,6526,14164,0.171662,-0.4558,0.01687,0.5429,-0.1553
2023-05-23,501.45,2023-06-22,call,2.03,2.09,2.06,2.08,2842,11877,0.162509,0.1755,0.011607,0.3536,-0.0958
2023-05-23,501.45,2023-06-22,put,23.42,24.2,23.81,23.83,4011,14003,0.162509,-0.8245,0.011607,0.3536,-0.0958
2023-05-23,525.33,2023-06-22,call,0.27,0.28,0.28,0.28,0,7313,0.168174,0.0311,0.003046,0.096,-0.0269
2023-05-23,525.33,2023-06-22,put,45.0,46.6,45.8,45.58,0,2959,0.168174,-0.9689,0.003046,0.096,-0.0269
2023-05-23,429.81,2023-07-22,call,51.19,53.02,52.1,52.06,2399,6913,0.173429,0.951,0.003022,0.1965,-0.0284
2023-05-23,429.81,2023-07-22,put,0.69,0.72,0.7,0.7,2120,12018,0.173429,-0.049,0.003022,0.1965,-0.0284
2023-05-23,453.69,2023-07-22,call,30.59,31.6,31.1,31.19,0,14018,0.169307,0.8174,0.008076,0.5126,-0.0723
2023-05-23,453.69,2023-07-22,put,3.31,3.42,3.36,3.37,229,9907,0.169307,-0.1826,0.008076,0.5126,-0.0723
2023-05-23,477.57,2023-07-22,call,14.31,14.74,14.52,14.54,4951,11785,0.161193,0.5647,0.012613,0.7623,-0.1024
2023-05-23,477.57,2023-07-22,put,10.32,10.63,10.48,10.52,0,3170,0.161193,-0.4353,0.012613,0.7623,-0.1024
2023-05-23,501.45,2023-07-22,call,5.25,5.43,5.34,5.33,1784,5871,0.162908,0.282,0.010709,0.6541,-0.0888
2023-05-23,501.45,2023-07-22,put,24.56,25.38,24.97,24.77,2183,7958,0.162908,-0.718,0.010709,0.6541,-0.0888
2023-05-23,525.33,2023-07-22,call,1.59,1.64,1.62,1.61,435,3317,0.167482,0.1067,0.005672,0.3561,-0.0497
2023-05-23,525.33,2023-07-22,put,44.13,45.71,44.92,44.52,1139,7099,0.167482,-0.8933,0.005672,0.3561,-0.0497
2023-05-24,432.33,2023-06-23,call,49.06,50.81,49.94,49.49,0,2147,0.16389,0.9908,0.001101,0.0342,-0.0094
2023-05-24,432.33,2023-06-23,put,0.07,0.07,0.07,0.07,948,0,0.16389,-0.0092,0.001101,0.0342,-0.0094
2023-05-24,456.35,2023-06-23,call,26.79,27.68,27.24,27.27,2831,12598,0.164321,0.8854,0.008558,0.2667,-0.073
2023-05-24,456.35,2023-06-23,put,1.27,1.31,1.29,1.3,1335,9707,0.164321,-0.1146,0.008558,0.2667,-0.073
2023-05-24,480.37,2023-06-23,call,9.83,10.12,9.98,10.01,43,17832,0.1628,0.5454,0.017679,0.5459,-0.1481
2023-05-24,480.37,2023-06-23,put,7.83,8.07,7.95,7.92,6555,2130,0.1628,-0.4546,0.017679,0.5459,-0.1481
2023-05-24,504.39,2023-06-23,call,1.81,1.87,1.84,1.85,1912,10556,0.155832,0.1647,0.011555,0.3415,-0.0887
2023-05-24,504.39,2023-06-23,put,23.34,24.11,23.72,23.78,1767,6437,0.155832,-0.8353,0.011555,0.3415,-0.0887
2023-05-24,528.41,2023-06-23,call,0.19,0.2,0.2,0.2,832,5991,0.159221,0.0243,0.0026,0.0785,-0.0208
2023-05-24,528.41,2023-06-23,put,45.2,46.81,46.0,45.83,948,10170,0.159221,-0.9757,0.0026,0.0785,-0.0208
2023-05-24,432.33,2023-07-23,call,51.46,53.3,52.38,52.39,2789,3370,0.172913,0.9514,0.002993,0.1963,-0.0283
2023-05-24,432.33,2023-07-23,put,0.69,0.71,0.7,0.7,2985,10282,0.172913,-0.0486,0.002993,0.1963,-0.0283
2023-05-24,456.35,2023-07-23,call,30.58,31.59,31.08,31.22,2166,5695,0.165906,0.8217,0.008071,0.5079,-0.0702
2023-05-24,456.35,2023-07-23,put,3.16,3.27,3.22,3.23,3789,18993,0.165906,-0.1783,0.008071,0.5079,-0.0702
2023-05-24,480.37,2023-07-23,call,14.63,15.07,14.85,14.94,6157,12250,0.16449,0.5636,0.012294,0.7671,-0.1051
2023-05-24,480.37,2023-07-23,put,10.64,10.97,10.8,10.82,3123,17479,0.16449,-0.4364,0.012294,0.7671,-0.1051
2023-05-24,504.39,2023-07-23,call,5.76,5.96,5.86,5.87,5583,0,0.170366,0.2914,0.010339,0.6682,-0.0949
2023-05-24,504.39,2023-07-23,put,25.21,26.05,25.63,25.62,1208,13238,0.170366,-0.7086,0.010339,0.6682,-0.0949
2023-05-24,528.41,2023-07-23,call,1.52,1.58,1.55,1.54,3398,11337,0.16551,0.1037,0.00559,0.351,-0.0484
2023-05-24,528.41,2023-07-23,put,44.35,45.93,45.14,45.59,2154,6557,0.16551,-0.8963,0.00559,0.351,-0.0484
2023-05-25,431.51,2023-06-24,call,48.94,50.68,49.81,50.07,3912,7186,0.157441,0.9929,0.000916,0.0273,-0.0072
2023-05-25,431.51,2023-06-24,put,0.05,0.05,0.05,0.05,3766,2746,0.157441,-0.0071,0.000916,0.0273,-0.0072
2023-05-25,455.49,2023-06-24,call,26.32,27.19,26.76,26.56,6439,11319,0.147509,0.9088,0.008089,0.2254,-0.0554
2023-05-25,455.49,2023-06-24,put,0.86,0.89,0.88,0.89,4520,9124,0.147509,-0.0912,0.008089,0.2254,-0.0554
2023-05-25,479.46,2023-06-24,call,9.38,9.66,9.52,9.49,14,25896,0.154922,0.5465,0.018606,0.5446,-0.1406
2023-05-25,479.46,2023-06-24,put,7.4,7.62,7.51,7.54,2257,14605,0.154922,-0.4535,0.018606,0.5446,-0.1406
2023-05-25,503.43,2023-06-24,call,1.77,1.83,1.8,1.8,3122,3113,0.154986,0.1633,0.011573,0.3389,-0.0875
2023-05-25,503.43,2023-06-24,put,23.28,24.05,23.66,23.61,1274,8916,0.154986,-0.8367,0.011573,0.3389,-0.0875
2023-05-25,527.41,2023-06-24,call,0.16,0.17,0.16,0.16,2773,8453,0.154565,0.021,0.002373,0.0693,-0.0179
2023-05-25,527.41,2023-06-24,put,45.1,46.7,45.9,45.88,2545,8528,0.154565,-0.979,0.002373,0.0693,-0.0179
2023-05-25,431.51,2023-07-24,call,51.1,52.92,52.01,52.07,922,7901,0.158232,0.9645,0.002541,0.1519,-0.02
2023-05-25,431.51,2023-07-24,put,0.44,0.45,0.44,0.44,1116,6732,0.158232,-0.0355,0.002541,0.1519,-0.02
2023-05-25,455.49,2023-07-24,call,30.02,31.01,30.52,30.55,2067,5442,0.156075,0.8352,0.008174,0.4821,-0.0627
2023-05-25,455.49,2023-07-24,put,2.68,2.77,2.72,2.72,4087,14208,0.156075,-0.1648,0.008174,0.4821,-0.0627
2023-05-25,479.46,2023-07-24,call,13.81,14.23,14.02,14.01,4147,3722,0.154221,0.5658,0.013126,0.7649,-0.0983
2023-05-25,479.46,2023-07-24,put,9.86,10.16,10.01,10.0,5399,25684,0.154221,-0.4342,0.013126,0.7649,-0.0983
2023-05-25,503.43,2023-07-24,call,4.24,4.38,4.31,4.28,2574,22296,0.146804,0.2583,0.011328,0.6284,-0.0769
2023-05-25,503.43,2023-07-24,put,23.68,24.46,24.07,24.28,2355,6569,0.146804,-0.7417,0.011328,0.6284,-0.0769
2023-05-25,527.41,2023-07-24,call,1.26,1.3,1.28,1.28,3984,6585,0.15764,0.0921,0.005392,0.3212,-0.0422
2023-05-25,527.41,2023-07-24,put,44.03,45.6,44.82,44.77,2638,3292,0.15764,-0.9079,0.005392,0.3212,-0.0422
2023-05-26,435.61,2023-06-25,call,49.36,51.12,50.24,50.56,2494,7984,0.131995,0.9982,0.000312,0.0079,-0.0017
2023-05-26,435.61,2023-06-25,put,0.01,0.01,0.01,0.01,544,3777,0.131995,-0.0018,0.000312,0.0079,-0.0017
2023-05-26,459.81,2023-06-25,call,26.15,27.01,26.58,26.54,5239,11522,0.125261,0.941,0.00676,0.163,-0.034
2023-05-26,459.81,2023-06-25,put,0.44,0.45,0.44,0.44,2375,3327,0.125261,-0.059,0.00676,0.163,-0.034
2023-05-26,484.01,2023-06-25,call,8.33,8.59,8.46,8.53,5982,7665,0.13396,0.5513,0.021284,0.549,-0.1226
2023-05-26,484.01,2023-06-25,put,6.33,6.52,6.42,6.43,5529,27289,0.13396,-0.4487,0.021284,0.549,-0.1226
2023-05-26,508.21,2023-06-25,call,1.19,1.23,1.21,1.21,4447,14846,0.135876,0.1303,0.011239,0.2941,-0.0666
2023-05-26,508.21,2023-06-25,put,22.9,23.65,23.28,23.25,5922,12205,0.135876,-0.8697,0.011239,0.2941,-0.0666
2023-05-26,532.41,2023-06-25,call,0.06,0.06,0.06,0.06,1138,2044,0.135427,0.01,0.001417,0.0369,-0.0083
2023-05-26,532.41,2023-06-25,put,45.42,47.03,46.22,45.83,261,10155,0.135427,-0.99,0.001417,0.0369,-0.0083
2023-05-26,435.61,2023-07-25,call,51.33,53.16,52.24,52.25,1880,15454,0.137483,0.9807,0.001739,0.092,-0.0105
2023-05-26,435.61,2023-07-25,put,0.19,0.2,0.2,0.2,2952,12214,0.137483,-0.0193,0.001739,0.092,-0.0105
2023-05-26,459.81,2023-07-25,call,29.07,30.03,29.55,29.62,1294,18819,0.127471,0.8813,0.007938,0.3896,-0.0414
2023-05-26,459.81,2023-07-25,put,1.47,1.52,1.5,1.49,504,7069,0.127471,-0.1187,0.007938,0.3896,-0.0414
2023-05-26,484.01,2023-07-25,call,12.01,12.38,12.2,12.21,4953,20267,0.128759,0.5744,0.015514,0.7692,-0.0825
2023-05-26,484.01,2023-07-25,put,8.01,8.26,8.14,8.19,5286,8638,0.128759,-0.4256,0.015514,0.7692,-0.0825
2023-05-26,508.21,2023-07-25,call,3.52,3.64,3.58,3.59,3843,10067,0.134277,0.2376,0.011732,0.6066,-0.0679
2023-05-26,508.21,2023-07-25,put,23.13,23.9,23.52,23.53,2046,14670,0.134277,-0.7624,0.011732,0.6066,-0.0679
2023-05-26,532.41,2023-07-25,call,0.68,0.7,0.69,0.69,1828,8646,0.13622,0.0611,0.004521,0.2371,-0.0269
2023-05-26,532.41,2023-07-25,put,43.84,45.41,44.62,44.73,636,7034,0.13622,-0.9389,0.004521,0.2371,-0.0269
2023-05-29,431.6,2023-06-28,call,48.91,50.66,49.78,49.83,395,4186,0.143682,0.9963,0.000556,0.0151,-0.0036
2023-05-29,431.6,2023-06-28,put,0.02,0.02,0.02,0.02,4729,5986,0.143682,-0.0037,0.000556,0.0151,-0.0036
2023-05-29,455.57,2023-06-28,call,26.05,26.91,26.48,26.42,4239,11326,0.133795,0.9287,0.007403,0.1872,-0.0417
2023-05-29,455.57,2023-06-28,put,0.58,0.6,0.59,0.58,3853,8312,0.133795,-0.0713,0.007403,0.1872,-0.0417
2023-05-29,479.55,2023-06-28,call,8.25,8.5,8.38,8.35,709,28084,0.133856,0.5513,0.021499,0.5439,-0.1213
2023-05-29,479.55,2023-06-28,put,6.27,6.46,6.36,6.37,4455,26237,0.133856,-0.4487,0.021499,0.5439,-0.1213
2023-05-29,503.53,2023-06-28,call,1.1,1.13,1.12,1.12,5929,6641,0.132921,0.1249,0.011256,0.2828,-0.0627
2023-05-29,503.53,2023-06-28,put,22.61,23.35,22.98,23.03,2089,11068,0.132921,-0.8751,0.011256,0.2828,-0.0627
2023-05-29,527.51,2023-06-28,call,0.05,0.05,0.05,0.05,1248,1964,0.131797,0.0084,0.001259,0.0314,-0.0069
2023-05-29,527.51,2023-06-28,put,44.99,46.6,45.8,45.56,2013,8357,0.131797,-0.9916,0.001259,0.0314,-0.0069
2023-05-29,431.6,2023-07-28,call,50.81,52.62,51.72,51.53,1697,11885,0.132601,0.9839,0.001557,0.0781,-0.0086
2023-05-29,431.6,2023-07-28,put,0.15,0.15,0.15,0.15,1072,5496,0.132601,-0.0161,0.001557,0.0781,-0.0086
2023-05-29,455.57,2023-07-28,call,28.9,29.86,29.38,29.09,3611,4092,0.130169,0.8765,0.008064,0.3968,-0.043
2023-05-29,455.57,2023-07-28,put,1.56,1.61,1.58,1.57,1874,15441,0.130169,-0.1235,0.008064,0.3968,-0.043
2023-05-29,479.55,2023-07-28,call,12.33,12.7,12.52,12.46,4248,14759,0.134412,0.5721,0.015016,0.763,-0.0855
2023-05-29,479.55,2023-07-28,put,8.37,8.62,8.49,8.52,3860,19642,0.134412,-0.4279,0.015016,0.763,-0.0855
2023-05-29,503.53,2023-07-28,call,2.89,2.98,2.94,2.97,1713,9393,0.123916,0.2181,0.012229,0.5728,-0.0592
2023-05-29,503.53,2023-07-28,put,22.33,23.06,22.7,22.59,5826,14062,0.123916,-0.7819,0.012229,0.5728,-0.0592
2023-05-29,527.51,2023-07-28,call,0.58,0.6,0.59,0.59,1063,5764,0.132079,0.0552,0.004347,0.217,-0.0239
2023-05-29,527.51,2023-07-28,put,43.36,44.9,44.13,44.22,2492,814,0.132079,-0.9448,0.004347,0.217,-0.0239
2023-05-30,432.25,2023-06-29,call,49.0,50.74,49.87,50.1,1606,12950,0.136824,0.9976,0.000404,0.0105,-0.0024
2023-05-30,432.25,2023-06-29,put,0.01,0.01,0.01,0.01,2319,6160,0.136824,-0.0024,0.000404,0.0105,-0.0024
2023-05-30,456.27,2023-06-29,call,26.21,27.08,26.64,26.56,0,11737,0.139794,0.92,0.007721,0.2046,-0.0477
2023-05-30,456.27,2023-06-29,put,0.7,0.72,0.71,0.71,2063,12170,0.139794,-0.08,0.007721,0.2046,-0.0477
2023-05-30,480.28,2023-06-29,call,8.54,8.8,8.67,8.66,4101,42345,0.138844,0.5502,0.020702,0.545,-0.1261
2023-05-30,480.28,2023-06-29,put,6.54,6.74,6.64,6.62,875,3519,0.138844,-0.4498,0.020702,0.545,-0.1261
2023-05-30,504.29,2023-06-29,call,1.23,1.27,1.25,1.26,1559,11518,0.137366,0.1332,0.011372,0.2962,-0.0678
2023-05-30,504.29,2023-06-29,put,22.75,23.5,23.12,23.09,382,14563,0.137366,-0.8668,0.011372,0.2962,-0.0678
2023-05-30,528.31,2023-06-29,call,0.07,0.08,0.08,0.08,1893,10461,0.1387,0.0116,0.001586,0.0417,-0.0096
2023-05-30,528.31,2023-06-29,put,45.07,46.68,45.88,45.4,528,7189,0.1387,-0.9884,0.001586,0.0417,-0.0096
2023-05-30,432.25,2023-07-29,call,50.93,52.75,51.84,51.84,1102,6259,0.134558,0.9827,0.001631,0.0832,-0.0093
2023-05-30,432.25,2023-07-29,put,0.16,0.17,0.16,0.16,2958,5847,0.134558,-0.0173,0.001631,0.0832,-0.0093
2023-05-30,456.27,2023-07-29,call,29.28,30.25,29.76,29.76,5888,7265,0.138025,0.8634,0.008144,0.4262,-0.049
2023-05-30,456.27,2023-07-29,put,1.88,1.94,1.91,1.92,1696,7420,0.138025,-0.1366,0.008144,0.4262,-0.049
2023-05-30,480.28,2023-07-29,call,12.79,13.18,12.98,12.98,4260,19501,0.140186,0.5704,0.014386,0.7647,-0.0893
2023-05-30,480.28,2023-07-29,put,8.8,9.07,8.94,8.98,2857,22285,0.140186,-0.4296,0.014386,0.7647,-0.0893
2023-05-30,504.29,2023-07-29,call,3.55,3.66,3.6,3.58,4752,16069,0.13507,0.2392,0.011798,0.6043,-0.068
2023-05-30,504.29,2023-07-29,put,22.98,23.74,23.36,23.48,1362,1428,0.13507,-0.7608,0.011798,0.6043,-0.068
2023-05-30,528.31,2023-07-29,call,0.81,0.84,0.82,0.82,1695,866,0.141845,0.0693,0.004821,0.2593,-0.0306
2023-05-30,528.31,2023-07-29,put,43.63,45.18,44.4,44.09,1867,4661,0.141845,-0.9307,0.004821,0.2593,-0.0306
2023-05-31,428.7,2023-06-30,call,48.59,50.32,49.46,49.48,1778,4616,0.128617,0.9986,0.000259,0.0062,-0.0013
2023-05-31,428.7,2023-06-30,put,0.01,0.01,0.01,0.01,1041,9664,0.128617,-0.0014,0.000259,0.0062,-0.0013
2023-05-31,452.51,2023-06-30,call,25.84,26.69,26.26,26.52,2903,10652,0.130791,0.9332,0.00725,0.1768,-0.0385
2023-05-31,452.51,2023-06-30,put,0.52,0.54,0.53,0.53,0,15837,0.130791,-0.0668,0.00725,0.1768,-0.0385
2023-05-31,476.33,2023-06-30,call,8.2,8.45,8.32,8.29,3884,6949,0.133743,0.5517,0.02166,0.5402,-0.1204
2023-05-31,476.33,2023-06-30,put,6.21,6.4,6.3,6.32,3096,14980,0.133743,-0.4483,0.02166,0.5402,-0.1204
2023-05-31,500.15,2023-06-30,call,1.24,1.28,1.26,1.27,2918,16997,0.138295,0.1348,0.011486,0.2962,-0.0683
2023-05-31,500.15,2023-06-30,put,22.59,23.34,22.96,22.87,3455,11847,0.138295,-0.8652,0.011486,0.2962,-0.0683
2023-05-31,523.96,2023-06-30,call,0.05,0.06,0.06,0.06,77,12160,0.133224,0.009,0.001338,0.0332,-0.0074
2023-05-31,523.96,2023-06-30,put,44.67,46.26,45.46,45.59,270,5337,0.133224,-0.991,0.001338,0.0332,-0.0074
2023-05-31,428.7,2023-07-30,call,50.51,52.31,51.41,51.66,1393,9692,0.132946,0.9838,0.001577,0.0782,-0.0087
2023-05-31,428.7,2023-07-30,put,0.15,0.15,0.15,0.15,1835,7585,0.132946,-0.0162,0.001577,0.0782,-0.0087
2023-05-31,452.51,2023-07-30,call,29.01,29.97,29.49,29.38,1894,7692,0.136973,0.8653,0.008195,0.4187,-0.0478
2023-05-31,452.51,2023-07-30,put,1.81,1.87,1.84,1.84,2556,292,0.136973,-0.1347,0.008195,0.4187,-0.0478
2023-05-31,476.33,2023-07-30,call,12.56,12.94,12.75,12.77,6636,6953,0.13842,0.5712,0.014685,0.7582,-0.0875
2023-05-31,476.33,2023-07-30,put,8.59,8.86,8.72,8.68,7657,13085,0.13842,-0.4288,0.014685,0.7582,-0.0875
2023-05-31,500.15,2023-07-30,call,3.23,3.34,3.28,3.26,3047,3072,0.130173,0.2305,0.012092,0.5871,-0.0637
2023-05-31,500.15,2023-07-30,put,22.5,23.25,22.88,22.96,1320,3323,0.130173,-0.7695,0.012092,0.5871,-0.0637
2023-05-31,523.96,2023-07-30,call,0.63,0.66,0.64,0.65,924,315,0.134601,0.059,0.004521,0.2269,-0.0255
2023-05-31,523.96,2023-07-30,put,43.08,44.61,43.84,43.78,1286,6216,0.134601,-0.941,0.004521,0.2269,-0.0255
2023-06-01,425.47,2023-07-01,call,48.25,49.97,49.11,48.65,462,3596,0.140676,0.9969,0.000492,0.0127,-0.003
2023-06-01,425.47,2023-07-01,put,0.02,0.02,0.02,0.02,755,1496,0.140676,-0.0031,0.000492,0.0127,-0.003
2023-06-01,449.1,2023-07-01,call,25.89,26.75,26.32,26.22,4273,7418,0.142781,0.916,0.007972,0.2091,-0.0498
2023-06-01,449.1,2023-07-01,put,0.74,0.77,0.76,0.76,0,2807,0.142781,-0.084,0.007972,0.2091,-0.0498
2023-06-01,472.74,2023-07-01,call,7.96,8.21,8.09,8.06,3435,18689,0.130253,0.5531,0.022398,0.5359,-0.1163
2023-06-01,472.74,2023-07-01,put,5.97,6.15,6.06,6.06,7411,17226,0.130253,-0.4469,0.022398,0.5359,-0.1163
